branch	sha	source_occurrence	old_id	new_id	fingerprint	origin	source_spec	status
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	12	DW-12	DW-12	fc7a2c188347b1fb9526723d16b517e100759e88b02c4527b6a0d4f3a64d41de	spec-deferred 30e515bd62ef	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	13	DW-13	DW-13	b7fffdffe80365a298cf26e332ae9d4edf7e4b8a5c25751362a21b080c9ba716	spec-deferred 17d0f20a8246	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	14	DW-14	DW-14	6e82eda9b87e0c072d851a188fac7061b76b70327a05e26ca8617d241b7f1314	spec-deferred 8dea7e53e38b	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	15	DW-15	DW-15	40c89de892797d3c4a2ae2248b67ed5c2805b745e37de5a1836312602d580ca1	spec-deferred 064dc3cf843b	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	16	DW-16	DW-16	be1e227b94eb53e7e83fcc4ed6bb62397499b748c0f92337072639e27a5037d9	spec-deferred 87fa6e71d1bb	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	17	DW-17	DW-17	dddd6655d7d667cbcb4fef03e04670856f96d088c97056b45ab14e6ee9d40d34	spec-deferred b1ee08c62c36	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	18	DW-18	DW-18	0a9812395c4a57c93f9bb32da93793f421b6ee6e330c2f70547d73a242aff0d6	spec-deferred 6e7fe476c928	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	19	DW-19	DW-19	16a8f0d9d8e9d748ee72f6ff24d62f6697209a644df69112f60845596d3a5c1e	spec-deferred e0dbef9e0f88	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	20	DW-20	DW-20	8676f2c9bc23f9479095d17aa5a8831701dd8a6212bd19e6be3edf18834d80b7	spec-deferred 553bb6411cf5	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	21	DW-21	DW-21	cad3e9d773a58e57df1f59ffa9c072f6b28332168d7ac47d3c5fc452b13a9c18	spec-deferred de93dd2066cc	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	22	DW-22	DW-22	4422ae9ecab91cbb09102ed83d72b9480ca7932098a5f4b5cf157a858d04afe4	operator 2026-09-02	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	23	DW-23	DW-72	a1ee453b32737b0ff5d7b783ffcfb89f6a1bcc02ca9d46161a9a04e15cf973ea	spec-deferred 001651b8506b	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	24	DW-24	DW-73	62a4fbbfd77d805d8e738d125f5ac16762b1013a547fa56f2f65574e47fe267b	spec-deferred 1a30854a6bbb	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	25	DW-25	DW-74	b4d784baa8c8c6e71089b46f39b302269c12ee2a1865c9100101c19751f8d543	spec-deferred 966f0e5a244b	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	26	DW-26	DW-75	05dedeca3a6b78b6283af767d714f6ed5733848da3165dfe6940ba80e2a345b9	spec-deferred ee471a3f7081	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	27	DW-27	DW-76	43d7ed7196428926d2a1d44f0d176e8fe87ee49a73efc5b8a638f4be70b8381f	spec-deferred 0c99a68de5a6	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	28	DW-28	DW-77	1adaef9e477e78ee54673e28babdfb3fedbaa9a4bb037946d01487f4dab44b5b	spec-deferred ede3e2c5cf12	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	29	DW-29	DW-78	e7e3026632f411b874ef2a747bd4337a887a6246be77f79a5c639b3875bb6ded	spec-deferred a15af4de892b	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	30	DW-30	DW-79	ccb5a128654858d2ba1c97ea721eed3c4f437b279f4c193a96f31db98434e644	spec-deferred 1385b8474226	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	31	DW-31	DW-80	1f2dc35cd1929f46d600ac6cb6e0fc5ddc3ba9cde797664a6e84b1e78860c0de	spec-deferred f7720b162ff9	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	32	DW-32	DW-81	536a2cf6f21eb15a4a1aa28ab649cabceb461931959a8683e7406f5aa6ecebac	spec-deferred 9a886c2b9cdc	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	33	DW-33	DW-82	584f94d215a4e308cdeb547db966fe3ef804e98638797b53bad19df6235f19f2	spec-deferred a8cad920b794	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	34	DW-34	DW-83	07fef1d13e50471e19e16b1af2fc4cc4f609aa85f78fdf9499ec2bc52c1b23d0	spec-deferred 279977ac106e	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	35	DW-35	DW-84	1e166deea729a6aaef4e58b195eed9d53e1a2f68e78a312a1aeb6f5b176a0ee0	review-budget-followup	`1-orchestration-seam-tests.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	36	DW-36	DW-85	68dfb46f7c3eeec6a8aca6b971adbf8dc3798596b8267b0c8dca076ba666dadd	spec-deferred 5c499923f69e	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	37	DW-37	DW-86	86cfa511fc3968624615e44aed4adc88347fb899b258392cb7af5711ffba5bc9	spec-deferred 8260a959468e	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	38	DW-38	DW-87	1d01f5a3abeb48ebeac5bfa27224ef8e97d6b1f235e9fe3d08fdaf0a5095387e	spec-deferred 30023b719473	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	39	DW-39	DW-88	22a478c43333dfab2208f9b81027432602876d10ab0d6e22377ab372241ffc98	spec-deferred fe2c6ce4be11	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	40	DW-40	DW-89	b7a86205e6fd9a7d839fc14e1b3aa74055e1c39535e22b16aab4b7d92b67e1b9	spec-deferred e0205e521244	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	41	DW-41	DW-90	c7fc21bf6a3b4025bdb638d1af77c1c2948d76e455525ceb6a3f2f80425d0f14	spec-deferred 27886a9e0f20	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	42	DW-42	DW-91	1a9bc8bc62ac9426f2e57c4b587429db03e7975a03b67237e9948047465d8bb7	spec-deferred 7845c71a112f	`2-de-identification-before-firm-wide-knowledge.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	43	DW-43	DW-46	25300a71f772a5a99b04a299a15ae42949cc1033f7d1d2f68980cd1fe6964807	spec-deferred 0f61d99a0a09	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	44	DW-44	DW-47	207010b7a1495a516c8602573e0a11885f35b5038c8f468471dc93f0dee6d26a	spec-deferred df380f2085de	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	45	DW-45	DW-48	ecfde0d811ecd54b102d291d8bd17d769dc0ae4d951be40477bd932e2439e5af	spec-deferred f8ab36ad866f	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	46	DW-46	DW-49	9e11d61e40e65d8cbd753ffacde76aeddf21f5506ea2e72f551c00106d9ece80	spec-deferred 8bd581101280	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	47	DW-47	DW-50	b550a34c951190337c0797d2bdb57effbf2ec967283706f2ca67874e96539f55	spec-deferred 1672ee0e4699	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	48	DW-48	DW-51	a068cae651d3bc6da44d68f20e42ff3d5c7983a503684a2dd0edf5df071445cc	spec-deferred 27fd0c6fbcba	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	49	DW-49	DW-52	2f33c5b85aece7ad96ae0ea359c2fad4ec82bd096a3a6f8b32248954c0381fe5	spec-deferred 6c8361a5abe1	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	50	DW-50	DW-53	6a1a7c35b2d32a58106a0f6e2002fffcfddbc24108841aba460d9719cf27022f	spec-deferred 02963021049d	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	51	DW-51	DW-54	e085282cffcaff92ca07ee7c98d961aa82c79ed85ae7679f64808ba5f5a3eb92	spec-deferred ca55a403acc7	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	52	DW-52	DW-55	0d58c5038ff3c140ecdd749740c3f2abe5258db1e88ca7359761921716288a4e	spec-deferred deae0a6ac7eb	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	53	DW-53	DW-56	ac7285fbd50582c831e7e787e202c9995b49f451bea8d55492bccd98a1fddc7b	spec-deferred 100d9c0baf83	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	54	DW-54	DW-57	933b6f2910fd27fbc5e4fb6fe968b79a7a432d97452fc052cd0671d3b5c0c95b	spec-deferred b42a05a3908b	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	55	DW-55	DW-58	752b19aad80840bc511ec2234e6253568977aaef89af2f2cc2ec39d6f3c97a86	spec-deferred e241a28dbc77	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	56	DW-56	DW-59	bff8493fe4021d8cce87a8b914f8ebd202e94b56f47f89dc229541e06111eb97	spec-deferred 7f1a8c583f86	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	57	DW-57	DW-60	d1e744d710d95f2fbcd3583c622f9207f4d8df30d3de08902a5536aaed6fa9a2	spec-deferred 85449beef801	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	58	DW-58	DW-61	0db586748eaeb58154426da21939605f513aa56a99efcb800a569a90bef86378	spec-deferred b18dbfbdc69c	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	59	DW-59	DW-62	676f1da2847240827556a15961660ea5b12584fdc1e465491ee869d5fdbe5501	spec-deferred 84cae3cbf0cc	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	60	DW-60	DW-63	e37b6a08d90bebd8077d6c3a9e950564fdba808d2219dae5230554503fc0ec43	spec-deferred 7ca12cdf17a9	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	61	DW-61	DW-64	22542bf36b940f1348ffdec59067d81dd1c2e97cbd44b15a8a980e6ae58dacee	spec-deferred 155ff2e6638e	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	62	DW-62	DW-65	a5642f2424b1a69e9dbec1f709b6f7853e605f90967074e87edb3b7f75803acb	spec-deferred 62f4c7d4491a	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	63	DW-63	DW-66	cd3fb4bfa22f7794f02030501277432eeadd320092f1a51bfb6431634f007d4a	spec-deferred 732eabc3e917	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	64	DW-64	DW-67	3d6d1b6d80e28ac9d8ad87d10e01995850f9c669d31c30834a5e743f29980efb	spec-deferred 65c0249ac3e4	`3-persist-post-edit-distance-at-milestones.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	65	DW-65	DW-68	d1c203a76ed39fd7662f8a7e10f457fe776f3c7c879e0dc1ec78475eebc94269	spec-deferred 176045d2b1ac	`3-persist-post-edit-distance-at-milestones.md`	open
